Company Location,Review Date,Country of Bean Origin,Specific Bean Origin or Bar Name,Cocoa Percent,Rating,Continent_company,Sub-region_company,Continent_origin,Sub-region_origin,Manufacturer,Company,isBlend,nutty,fruit,floral,spicy,cocoa,earthy,sweet,sour,roasty,dairy,grass,pungent,dirty,musty,smokey,rubbery,hammy,bland,off,bitter,astringent,Ingredient_cocoabutter,Ingredient_lecithin,Ingredient_sweetener,Ingredient_salt,Ingredient_vanilla
Italy,2018.0,Madagascar,Madagascar,70.0,3.0,Europe,Southern Europe,Africa,Sub-Saharan Africa,Amedei,Amedei,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0
Italy,2018.0,Venezuela,Chuao,70.0,3.0,Europe,Southern Europe,Americas,Latin America and the Caribbean,Amedei,Amedei,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0
Italy,2018.0,Venezuela,Porcelana,70.0,3.0,Europe,Southern Europe,Americas,Latin America and the Caribbean,Amedei,Amedei,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0
Italy,2019.0,Blend,Toscano Black,70.0,2.75,Europe,Southern Europe,Blend,Blend,Amedei,Amedei,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Brazil,2010.0,Brazil,"Monte Alegre, 3 diff. plantations",60.0,4.0,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,AMMA,AMMA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
Brazil,2010.0,Brazil,"Monte Alegre, 3 diff. plantations",50.0,3.75,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,AMMA,AMMA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
Brazil,2010.0,Brazil,"Monte Alegre, 3 diff. plantations",75.0,3.75,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,AMMA,AMMA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0
Brazil,2010.0,Brazil,"Monte Alegre, 3 diff. plantations",85.0,2.75,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,AMMA,AMMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0
Brazil,2013.0,Brazil,Catongo,75.0,3.25,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,AMMA,AMMA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
U.S.A.,2014.0,Dominican Republic,Elvesia,75.0,3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Anahata,Anahata,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Bolivia,Alto Beni,75.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Animas,Animas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
France,2014.0,Madagascar,Madagascar,75.0,3.0,Europe,Western Europe,Africa,Sub-Saharan Africa,Ara,Ara,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
France,2014.0,Venezuela,Trincheras,75.0,3.0,Europe,Western Europe,Americas,Latin America and the Caribbean,Ara,Ara,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
France,2014.0,Ecuador,Equateur,75.0,2.75,Europe,Western Europe,Americas,Latin America and the Caribbean,Ara,Ara,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
France,2014.0,Mexico,Chiapas,72.0,2.5,Europe,Western Europe,Americas,Latin America and the Caribbean,Ara,Ara,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2015.0,Nicaragua,Chuno,70.0,4.0,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2015.0,Ecuador,"Puerto Quito, heirloom",70.0,3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2015.0,Belize,Maya Mountain,70.0,3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2015.0,Brazil,Fazenda Camboa,70.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2015.0,Peru,Nacional,68.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2015.0,Dominican Republic,Oko Caribe,70.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2015.0,Ecuador,Camino Verde,75.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2015.0,Guatemala,Guatemala,70.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2015.0,Brazil,Fazenda Camboa,75.0,2.75,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Costa Rica,"Coto Brus, Terciopelo",70.0,4.0,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Peru,Phantom,70.0,4.0,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Tanzania,Kokoa Kamili,70.0,3.75,Americas,Northern America,Africa,Sub-Saharan Africa,Arete,Arete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Nicaragua,Rugoso,70.0,3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Dominican Republic,Elvesia,70.0,3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Trinidad and Tobago,San Juan,70.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Vietnam,Tien Giang,73.0,3.5,Americas,Northern America,Asia,South-eastern Asia,Arete,Arete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Guatemala,Lachua,70.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Honduras,"La Masica, FHIA",70.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Ecuador,Hacienda Victoria,70.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Ecuador,Costa Esmeraldas,70.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Fiji,Matasawalevu,70.0,3.25,Americas,Northern America,Oceania,Melanesia,Arete,Arete,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Vietnam,Lam Dong,73.0,3.25,Americas,Northern America,Asia,South-eastern Asia,Arete,Arete,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2017.0,Bolivia,Beniano,70.0,4.0,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2017.0,Haiti,Pisa,70.0,4.0,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2017.0,India,Anamalai,70.0,3.5,Americas,Northern America,Asia,Southern Asia,Arete,Arete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2017.0,Madagascar,Sambirano Valley,70.0,3.5,Americas,Northern America,Africa,Sub-Saharan Africa,Arete,Arete,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2017.0,Vietnam,Ben Tre,73.0,3.5,Americas,Northern America,Asia,South-eastern Asia,Arete,Arete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2017.0,Peru,Ucayali,70.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2018.0,Colombia,Tumaco,70.0,4.0,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2018.0,Trinidad and Tobago,Ramnath E.,70.0,3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Arete,Arete,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2019.0,India,Jangareddygudem,70.0,3.25,Americas,Northern America,Asia,Southern Asia,Arete,Arete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2019.0,India,Idukki,70.0,3.0,Americas,Northern America,Asia,Southern Asia,Arete,Arete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Nicaragua,2018.0,Nicaragua,Mombacho,70.0,3.5,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Argencove,Argencove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2018.0,Nicaragua,Cocibolca,70.0,3.5,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Argencove,Argencove,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2018.0,Nicaragua,Masaya,70.0,3.25,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Argencove,Argencove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2018.0,Nicaragua,Apoyo,70.0,3.0,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Argencove,Argencove,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.K.,2008.0,Congo,Congo,72.0,3.75,Europe,Northern Europe,Africa,Sub-Saharan Africa,Artisan du Chocolat,Artisan du Chocolat,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.K.,2009.0,Dominican Republic,Dominican Republic,72.0,3.25,Europe,Northern Europe,Americas,Latin America and the Caribbean,Artisan du Chocolat,Artisan du Chocolat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.K.,2009.0,Madagascar,Madagascar,80.0,3.0,Europe,Northern Europe,Africa,Sub-Saharan Africa,Artisan du Chocolat,Artisan du Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
U.K.,2009.0,Peru,Peru,75.0,3.0,Europe,Northern Europe,Americas,Latin America and the Caribbean,Artisan du Chocolat,Artisan du Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.K.,2009.0,Indonesia,Java,72.0,2.75,Europe,Northern Europe,Asia,South-eastern Asia,Artisan du Chocolat,Artisan du Chocolat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.K.,2009.0,Venezuela,"Ocumare, Venezuela",75.0,2.5,Europe,Northern Europe,Americas,Latin America and the Caribbean,Artisan du Chocolat,Artisan du Chocolat,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.K.,2009.0,Brazil,Brazil Rio Doce,72.0,1.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Artisan du Chocolat,Artisan du Chocolat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
U.K.,2010.0,Jamaica,Jamaica,72.0,3.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Artisan du Chocolat,Artisan du Chocolat,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.K.,2010.0,Indonesia,Bali,72.0,3.5,Europe,Northern Europe,Asia,South-eastern Asia,Artisan du Chocolat,Artisan du Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.K.,2010.0,Costa Rica,Costa Rica,72.0,3.25,Europe,Northern Europe,Americas,Latin America and the Caribbean,Artisan du Chocolat,Artisan du Chocolat,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.K.,2010.0,Vietnam,Ba Ria Vung Tau Province,72.0,3.25,Europe,Northern Europe,Asia,South-eastern Asia,Artisan du Chocolat,Artisan du Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.K.,2010.0,Venezuela,Venezuela,100.0,1.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Artisan du Chocolat,Artisan du Chocolat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6901978417266187,0.2153776978417266,0.0341726618705036,0.016636690647482015,0.1564748201438849
U.K.,2011.0,Haiti,Haiti,72.0,4.0,Europe,Northern Europe,Americas,Latin America and the Caribbean,Artisan du Chocolat,Artisan du Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.K.,2011.0,Panama,Panama,72.0,2.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Artisan du Chocolat,Artisan du Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.K.,2012.0,Colombia,"Colombia, Casa Luker",72.0,3.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Artisan du Chocolat,Artisan du Chocolat,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.K.,2013.0,Trinidad and Tobago,"Trinidad, Heritage, Limited ed.",72.0,3.25,Europe,Northern Europe,Americas,Latin America and the Caribbean,Artisan du Chocolat,Artisan du Chocolat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.K.,2013.0,Colombia,"Orinoqua Region, Arauca",72.0,2.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Casa Luker,Artisan du Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0
U.S.A.,2007.0,Ecuador,San Jose del Tambo,70.0,3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Askinosie,Askinosie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
U.S.A.,2007.0,Mexico,Xoconusco,75.0,2.5,Americas,Northern America,Americas,Latin America and the Caribbean,Askinosie,Askinosie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2009.0,Philippines,Davao,77.0,3.75,Americas,Northern America,Asia,South-eastern Asia,Askinosie,Askinosie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2011.0,Tanzania,"Tenende, Uwate",72.0,3.75,Americas,Northern America,Africa,Sub-Saharan Africa,Askinosie,Askinosie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2011.0,Honduras,Cortes,70.0,3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Askinosie,Askinosie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Tanzania,Mababa,68.0,3.75,Americas,Northern America,Africa,Sub-Saharan Africa,Askinosie,Askinosie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Australia,2019.0,Solomon Islands,Solomon Islands,70.0,3.0,Oceania,Australia and New Zealand,Oceania,Melanesia,Atypic,Atypic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0
Philippines,2018.0,Philippines,"Saloy E., 2016",70.0,3.5,Asia,South-eastern Asia,Asia,South-eastern Asia,Auro,Auro,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Philippines,2018.0,Philippines,"Paquibao E., 2016",70.0,3.0,Asia,South-eastern Asia,Asia,South-eastern Asia,Auro,Auro,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Philippines,2018.0,Philippines,South Cotabato,70.0,3.0,Asia,South-eastern Asia,Asia,South-eastern Asia,Auro,Auro,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Philippines,2018.0,Philippines,Davao,77.0,2.75,Asia,South-eastern Asia,Asia,South-eastern Asia,Auro,Auro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0
Australia,2012.0,Madagascar,Sambirano,70.0,3.0,Oceania,Australia and New Zealand,Africa,Sub-Saharan Africa,Bahen & Co.,Bahen & Co.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Australia,2012.0,Brazil,Bahia,70.0,2.5,Oceania,Australia and New Zealand,Americas,Latin America and the Caribbean,Bahen & Co.,Bahen & Co.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Australia,2012.0,Blend,Houseblend,70.0,2.5,Oceania,Australia and New Zealand,Blend,Blend,Bahen & Co.,Bahen & Co.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
Australia,2015.0,Papua New Guinea,Papua New Guinea,70.0,3.5,Oceania,Australia and New Zealand,Oceania,Melanesia,Bahen & Co.,Bahen & Co.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Australia,2015.0,Blend,Houseblend,80.0,3.25,Oceania,Australia and New Zealand,Blend,Blend,Bahen & Co.,Bahen & Co.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Brazil,2018.0,Brazil,"Bahia, Vale Potumujo",70.0,3.0,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Baiani,Baiani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
Peru,2015.0,Peru,"Huallabamba, 2015",70.0,3.5,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Bakau,Bakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Peru,2015.0,Peru,"Bambamarca, 2015",70.0,2.75,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Bakau,Bakau,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2019.0,Tanzania,Kokoa Kamili,72.0,3.25,Americas,Northern America,Africa,Sub-Saharan Africa,Bankston,Bankston,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2019.0,Uganda,Uganda,82.0,2.75,Americas,Northern America,Africa,Sub-Saharan Africa,Bankston,Bankston,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2019.0,Belize,Belize,72.0,2.5,Americas,Northern America,Americas,Latin America and the Caribbean,Bankston,Bankston,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2012.0,Madagascar,Sambirano,70.0,3.75,Americas,Northern America,Africa,Sub-Saharan Africa,Bar Au Chocolat,Bar Au Chocolat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2012.0,Mexico,Chiapas,70.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Bar Au Chocolat,Bar Au Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2012.0,Dominican Republic,Duarte Province,70.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Bar Au Chocolat,Bar Au Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2014.0,Peru,Maranon Canyon,70.0,4.0,Americas,Northern America,Americas,Latin America and the Caribbean,Bar Au Chocolat,Bar Au Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2015.0,Brazil,Bahia,70.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Bar Au Chocolat,Bar Au Chocolat,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2017.0,Costa Rica,"Turrialba, Cartago P.",72.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Bar Au Chocolat,Bar Au Chocolat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.S.A.,2017.0,Trinidad and Tobago,Montserrat Hills,80.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Bar Au Chocolat,Bar Au Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U.K.,2012.0,Costa Rica,single estate,80.0,2.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Baravelli's,Baravelli's,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0
U.S.A.,2016.0,Brazil,Brazil,70.0,3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Batch,Batch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Dominican Republic,"Dominican Republic, Batch 3",65.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Batch,Batch,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
U.S.A.,2016.0,Ecuador,Ecuador,65.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Batch,Batch,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
